snr,relative_duration,relative_depth
2.2370390699669898,2.489362067991249,1.665168283699602
1.9022600024511773,1.6948902302385804,1.1779030040010894
0.0,7.2940428214962,3.2116203740938873
47.195273605242846,5.618504972234406,0.7842281562265702
47.76345182185114,7.998243484865216,1.1369151040119694
43.25213252603235,8.31270173114085,0.9617036184493434
0.5678577936769222,0.5770415226936327,1.7924436441116212
48.00489766953627,9.27199159976623,0.4908407847102483
0.10284384310203053,5.414905550375922,4.993374636177681
4.7272365481848135,6.183544656526406,1.7139978777343223
0.9722882879344663,2.5235187427170866,1.1336683243384917
25.054133783246943,5.031483774421405,0.7632760626252632
6.297644938245395,8.085984024965484,1.789881540096728
1.0911594331436871,2.0983491760171886,4.460832756858739
46.85035931357365,6.66855441677423,0.528505766863493
1.284579192166178,1.3711034655958398,1.7471823584269845
24.626648501153742,6.665163511058243,1.3311699009889228
0.0,9.688519583828933,2.9750985037878017
0.199958358102864,1.1573269696234,2.3324524337581445
0.0,3.610759360643688,2.5955160543316387
0.0,3.6515508543745976,1.6390432306445326
8.75645971824341,5.9927743539220755,3.477760228780406
0.9784780437046838,2.1840187026868954,2.398170709708661
0.0,1.753636066311545,2.8440195472217003
0.7179588875404012,5.744853436418064,3.9706703331738127
1.660664263148549,3.101873512514053,3.75745280471296
19.077273069583274,5.251046238947554,1.5528576980173014
19.967903017526062,6.413113644269761,1.1927619429182026
43.36691706212664,6.740200521881748,0.27730550791133324
49.05813844377482,8.93633408505078,0.5616307817012196
0.0,1.3081785249633104,4.6175825876504755
0.0,9.141540781004744,4.289135716904249
2.5019493257236274,4.796905650057023,2.011187560506095
12.086932861037628,8.913184638490105,3.0949223987961583
1.0196928767060474,1.4214517269178435,2.0194660417927732
42.783997958878224,9.762536850464215,1.3685548356554722
52.868203941498585,6.178306032619803,0.9546116617604337
9.272475218293742,1.3848513606538517,0.4760236173517556
0.047577490985340753,4.937567585006191,4.518101594892255
0.0,5.613096587403749,4.81516249474707
0.0,5.976744390019502,3.723469569544506
0.0,2.933190620899283,2.0941637550643484
7.345197006162046,5.076107221741402,1.7199439688530094
4.750514910773476,3.6746397907762685,2.002997700590583
0.0,0.9676631929620015,4.459499254105044
0.5350626058122001,4.545483802508246,4.321664992824787
50.34026783102388,6.463785251753119,0.3243040632007555
0.0,8.12613466215723,4.5837730759031565
44.15293735781117,9.866500963050498,0.33504103703943183
46.0380120032383,6.951300475093474,1.0556481357668563
0.35599935393856524,3.320377121781303,4.4560590289260285
5.768868332006209,3.208270502035793,1.4099890895783815
0.0,4.120213112341733,4.445976255575097
0.0,1.70077607741247,4.063743805367178
0.0,5.029691066564412,4.3903241966718
0.0,2.507481804615837,3.5429333736327524
42.53082367818529,9.30705324013162,0.13771923447809264
46.603844404616446,9.851397595794664,0.21741078710892214
44.89003756041198,4.60946678267028,0.48211588165091834
0.0,7.078620214040227,2.923308521285635
0.26934284291393795,5.08053111272038,3.8073102766692375
37.70149128472611,8.657226037914135,1.3780722921225432
47.612023353350814,9.560929725938244,1.198444156059819
0.34125430921031663,1.1595884286892773,1.6341075298216252
0.0,6.382365933748007,4.37787444747807
5.8377345233444125,9.784828088941794,3.0849569089603253
12.20638732512056,9.631569599009248,3.3872027463204075
18.374548736937594,7.642709954337091,1.2187688516050195
49.40900048621972,9.104598741528305,0.317228028931179
0.0,0.804767619756267,4.9878173537432895
0.0,1.4039787829330264,1.9791942200144215
4.147098907592868,9.298532700395704,2.908792492025594
1.250633658799579,8.332031497811013,2.3993002347656445
0.0,2.0289208673881047,1.9730539818163828
40.008297955507935,4.6799672717192315,0.932444706552438
44.06056675572872,6.194681527162953,0.8334197772951991
0.0,3.4541315822784187,4.6420090532885325
0.0,5.787283820481128,3.499413809710469
17.011315484991872,6.294250931387391,1.2326417010571178
7.6381038989807335,0.7073613083956147,0.6755641567022815
0.16626794031767936,8.858282351038165,4.822663951142898
0.0,2.57963219804574,4.743493100097336
0.18495579231625,7.062472535018279,3.914720044777531
46.37338577181666,0.8641565492420328,0.2549135552290863
0.0,6.807562977448478,4.477374044955281
16.87047452721577,8.728214380908526,1.3993862881385821
38.148883620475495,0.9788553428667034,0.2493679755258014
8.291351524569267,9.022466157185978,3.128309165539411
27.3553878926266,7.434950155905507,1.4656659935414726
2.2420701006615023,3.852500805292047,4.086776613092603
2.768211984383436,4.522218345272182,1.8105752338210022
3.270294479902627,3.8589548408559424,1.2270022174871593
0.0,9.954831410293968,4.643597864014232
4.596027316431289,4.3262578054506955,1.118651470789408
0.0,4.008592100494735,2.6634647094061474
39.25181948555475,6.198255957575772,0.4284375872838614
35.09281715858467,9.746949175320905,2.320549718280024
0.0,6.342828103354581,4.6143034172325255
