t0,period,true_t0,true_period,found,radius,tau,delta
0.0,0.40032504063007873,0.21952540157092992,0.4,True,1.2812154234325277,26.438283523924863,1.1566670482757928
0.0,1.4677834729341166,0.6116322735637753,1.4666666666666668,True,1.2812154234325277,17.145208814475055,1.1566670482757928
0.0,2.5339042380297534,1.1045204187597428,2.533333333333333,True,1.2812154234325277,14.289679018265135,1.1566670482757928
0.0,3.597349668708588,1.982872449268472,3.6,True,1.2812154234325277,12.710201017348686,1.1566670482757928
0.0,2.3773971746468305,4.512805915397158,4.666666666666667,False,1.2812154234325277,11.656933683453113,1.1566670482757928
0.0,5.729591198899862,1.2727608475811731,5.733333333333333,True,1.2812154234325277,10.883891123647247,1.1566670482757928
0.0,4.755769471183897,6.071449029764811,6.800000000000001,False,1.2812154234325277,10.282142422665105,1.1566670482757928
0.0,4.755769471183897,0.6002918764084632,7.866666666666667,False,1.2812154234325277,9.794666878338946,1.1566670482757928
0.0,6.27535941992749,7.8026359982735585,8.933333333333334,False,1.2812154234325277,9.38819438033048,1.1566670482757928
0.0,9.784060507563446,0.10374153885699955,10.0,False,1.2812154234325277,9.041765779466065,1.1566670482757928
0.0,0.40032504063007873,0.3085282573066984,0.4,True,1.5287195921830958,26.438283523924863,0.8124506986148731
0.0,1.4664458057257157,0.26439554368592816,1.4666666666666668,True,1.5287195921830958,17.145208814475055,0.8124506986148731
0.0,2.5339042380297534,0.39054586736183666,2.533333333333333,True,1.5287195921830958,14.289679018265135,0.8124506986148731
0.0,3.598687335916989,2.799728678065753,3.6,True,1.5287195921830958,12.710201017348686,0.8124506986148731
0.0,4.674171771471433,2.398402270939221,4.666666666666667,True,1.5287195921830958,11.656933683453113,0.8124506986148731
0.0,10.539842480310037,4.866554797673184,5.733333333333333,False,1.5287195921830958,10.883891123647247,0.8124506986148731
0.0,6.793036629578697,1.5183793382440645,6.800000000000001,True,1.5287195921830958,10.282142422665105,0.8124506986148731
0.0,8.750043755469433,2.31803135447193,7.866666666666667,False,1.5287195921830958,9.794666878338946,0.8124506986148731
0.0,4.727678459807475,5.810009892873686,8.933333333333334,False,1.5287195921830958,9.38819438033048,0.8124506986148731
0.0,7.583597949743717,0.9753360174945158,10.0,False,1.5287195921830958,9.041765779466065,0.8124506986148731
0.0,0.40032504063007873,0.2352523204309097,0.4,True,1.7762237609336642,26.438283523924863,0.6018071299277822
0.0,1.4664458057257157,0.07146315852005336,1.4666666666666668,True,1.7762237609336642,17.145208814475055,0.6018071299277822
0.0,2.5339042380297534,0.5281000279757346,2.533333333333333,True,1.7762237609336642,14.289679018265135,0.6018071299277822
0.0,3.60002500312539,1.8622723818477214,3.6,True,1.7762237609336642,12.710201017348686,0.6018071299277822
0.0,4.666145768221027,4.480080748900953,4.666666666666667,True,1.7762237609336642,11.656933683453113,0.6018071299277822
0.0,5.737617202150268,4.9887117166626815,5.733333333333333,True,1.7762237609336642,10.883891123647247,0.6018071299277822
0.0,6.795711963995498,2.0939576778498017,6.800000000000001,True,1.7762237609336642,10.282142422665105,0.6018071299277822
0.0,7.867183397924739,3.3490084294153135,7.866666666666667,True,1.7762237609336642,9.794666878338946,0.6018071299277822
0.0,8.92394049256157,6.512522764449464,8.933333333333334,True,1.7762237609336642,9.38819438033048,0.6018071299277822
0.0,2.5352419052381543,8.637599855700829,10.0,False,1.7762237609336642,9.041765779466065,0.6018071299277822
0.0,0.40032504063007873,0.257657414427334,0.4,True,2.0237279296842323,26.438283523924863,0.4636053388654852
0.0,1.4664458057257157,0.4195456051020896,1.4666666666666668,True,2.0237279296842323,17.145208814475055,0.4636053388654852
0.0,2.532566570821352,2.1758528104757007,2.533333333333333,True,2.0237279296842323,14.289679018265135,0.4636053388654852
0.0,3.601362670333791,0.8946364587758278,3.6,True,2.0237279296842323,12.710201017348686,0.4636053388654852
0.0,4.664808101012626,0.17995451077991173,4.666666666666667,True,2.0237279296842323,11.656933683453113,0.4636053388654852
0.0,5.72825353169146,2.6261817031514525,5.733333333333333,True,2.0237279296842323,10.883891123647247,0.4636053388654852
0.0,6.802400300037504,4.953848902850935,6.800000000000001,True,2.0237279296842323,10.282142422665105,0.4636053388654852
0.0,7.883235404425552,7.430039942477481,7.866666666666667,False,2.0237279296842323,9.794666878338946,0.4636053388654852
0.0,8.931966495811976,3.4373065343495774,8.933333333333334,True,2.0237279296842323,9.38819438033048,0.4636053388654852
0.0,10.010126265783223,5.468891561453547,10.0,False,2.0237279296842323,9.041765779466065,0.4636053388654852
0.0,0.40032504063007873,0.16307481123211445,0.4,True,2.2712320984348007,26.438283523924863,0.3680693422060248
0.0,1.4664458057257157,0.36802131482591227,1.4666666666666668,True,2.2712320984348007,17.145208814475055,0.3680693422060248
0.0,2.532566570821352,0.9488349677466515,2.533333333333333,True,2.2712320984348007,14.289679018265135,0.3680693422060248
0.0,3.60002500312539,0.41419643900320424,3.6,True,2.2712320984348007,12.710201017348686,0.3680693422060248
0.0,4.666145768221027,3.895930027106364,4.666666666666667,True,2.2712320984348007,11.656933683453113,0.3680693422060248
0.0,5.738954869358669,5.670332677260108,5.733333333333333,True,2.2712320984348007,10.883891123647247,0.3680693422060248
0.0,6.801062632829103,5.330059985479105,6.800000000000001,True,2.2712320984348007,10.282142422665105,0.3680693422060248
0.0,7.867183397924739,0.8927759788967097,7.866666666666667,True,2.2712320984348007,9.794666878338946,0.3680693422060248
0.0,8.727303412926615,0.15624642031829683,8.933333333333334,False,2.2712320984348007,9.38819438033048,0.3680693422060248
