period,radius,epoch,duration_found,period_found,epoch_found,found,snr,sde,run
1.0,0.5,1411.0708862326005,0.051084640131193654,15.37238990827878,1413.9933982889477,False,6.317804824267053,9.312791453652075,2
1.0,0.5,1411.237552899267,0.051084640131193654,15.37238990827878,1413.9933982889477,False,6.460167226581196,10.022846152102659,2
1.0,0.5,1411.4042195659338,0.051084640131193654,15.37238990827878,1413.9933982889477,False,6.391377775877596,9.685983270782259,2
1.0,0.5,1411.5708862326005,0.0684534177757991,15.37238990827878,1413.9947896103024,False,6.641977435087252,10.117321073050313,2
1.0,0.5,1411.737552899267,0.051084640131193654,15.37238990827878,1413.9933982889477,False,6.7592726486713275,10.388094658505514,2
1.0,0.51,1411.0708862326005,0.051084640131193654,15.37238990827878,1413.9933982889477,False,6.310484621462662,9.277314211693199,2
1.0,0.51,1411.237552899267,0.051084640131193654,15.37238990827878,1413.9933982889477,False,6.457442630832863,9.996507316932489,2
1.0,0.51,1411.4042195659338,0.051084640131193654,15.37238990827878,1413.9933982889477,False,6.386793261869001,9.683011653694004,2
1.0,0.51,1411.5708862326005,0.0684534177757991,15.37238990827878,1413.9947896103024,False,6.642148573573605,10.114869029018573,2
1.0,0.51,1411.737552899267,0.051084640131193654,15.37238990827878,1413.9933982889477,False,6.769502384703785,10.38439765085967,2
1.0,0.53,1411.0708862326005,0.051084640131193654,15.37238990827878,1413.9933982889477,False,6.294786894274878,9.191187685629806,2
1.0,0.53,1411.237552899267,0.051084640131193654,15.37238990827878,1413.9933982889477,False,6.451100385352101,9.942264477266338,2
1.0,0.53,1411.4042195659338,0.051084640131193654,15.37238990827878,1413.9933982889477,False,6.377319422598668,9.562744565117718,2
1.0,0.53,1411.5708862326005,0.0684534177757991,15.37238990827878,1413.9947896103024,False,6.642349605213523,10.067820408463488,2
1.0,0.53,1411.737552899267,0.051084640131193654,15.37238990827878,1413.9933982889477,False,6.79062710470341,10.355183448728942,2
1.0,0.54,1411.0708862326005,0.051084640131193654,15.37238990827878,1413.9933982889477,False,6.286619732924079,9.149674644197923,2
1.0,0.54,1411.237552899267,0.051084640131193654,15.37238990827878,1413.9933982889477,False,6.448011915664487,9.909668146176234,2
1.0,0.54,1411.4042195659338,0.051084640131193654,15.37238990827878,1413.9933982889477,False,6.3724600356970535,9.476904699143288,2
1.0,0.54,1411.5708862326005,0.0684534177757991,15.37238990827878,1413.9947896103024,False,6.642343231361802,10.069899620327462,2
1.0,0.54,1411.737552899267,0.051084640131193654,15.37238990827878,1413.9933982889477,False,6.801520446871236,10.322917273905963,2
1.0,0.56,1411.0708862326005,0.051084640131193654,15.37238990827878,1413.9933982889477,False,6.270324438317145,9.07229653836971,2
1.0,0.56,1411.237552899267,0.051084640131193654,15.37238990827878,1413.9933982889477,False,6.441933684178316,9.856939379708992,2
1.0,0.56,1411.4042195659338,0.051084640131193654,15.37238990827878,1413.9933982889477,False,6.362405444116713,9.308728385058492,2
1.0,0.56,1411.5708862326005,0.0684534177757991,15.37238990827878,1413.9947896103024,False,6.6422831110221825,10.068821287901804,2
1.0,0.56,1411.737552899267,0.051084640131193654,15.37238990827878,1413.9933982889477,False,6.82369047319761,10.161167030452667,2
1.0,0.58,1411.0708862326005,0.06852752902720448,17.776986236953764,1426.9577832908824,False,6.191080564094721,8.990761648712429,2
1.0,0.58,1411.237552899267,0.051084640131193654,15.37238990827878,1413.9933982889477,False,6.437012621526809,9.785535462493208,2
1.0,0.58,1411.4042195659338,0.051084640131193654,15.37238990827878,1413.9933982889477,False,6.352098861544086,9.105522821880015,2
1.0,0.58,1411.5708862326005,0.34839724569474106,15.37238990827878,1415.8195718749582,False,0.6030355217884208,9.906083918417307,2
