period,radius,epoch,duration_found,period_found,epoch_found,found,snr,sde,run
1.0,0.5,1411.0708862326005,0.051084640131193654,15.37238990827878,1413.9947469808153,False,5.7883650893158896,8.805181043586812,2
1.0,0.5,1411.237552899267,0.051084640131193654,15.37238990827878,1413.9947469808153,False,5.9390309878993435,9.781471241101146,2
1.0,0.5,1411.4042195659338,0.0684534177757991,15.37238990827878,1413.9947896103024,False,6.227659465612132,9.23743125679075,2
1.0,0.5,1411.5708862326005,0.0684534177757991,15.37238990827878,1413.9947896103024,False,6.277092564562103,10.107114837378832,2
1.0,0.5,1411.737552899267,0.051084640131193654,15.37238990827878,1413.9933982889477,False,6.385832739806432,9.983802675191937,2
1.0,0.51,1411.0708862326005,0.051084640131193654,15.37238990827878,1413.9947469808153,False,5.780607036277997,8.747098805765273,2
1.0,0.51,1411.237552899267,0.051084640131193654,15.37238990827878,1413.9947469808153,False,5.9369139686713135,9.747507827473596,2
1.0,0.51,1411.4042195659338,0.0684534177757991,15.37238990827878,1413.9947896103024,False,6.226882618852825,9.159458597683267,2
1.0,0.51,1411.5708862326005,0.0684534177757991,15.37238990827878,1413.9947896103024,False,6.277993209572211,10.058752494438933,2
1.0,0.51,1411.737552899267,0.051084640131193654,15.37238990827878,1413.9933982889477,False,6.395529511642412,9.93170953100496,2
1.0,0.53,1411.0708862326005,0.06852752902720448,17.776986236953764,1426.9577832908824,False,5.720857304312,8.687329629615434,2
1.0,0.53,1411.237552899267,0.051084640131193654,15.37238990827878,1413.9947469808153,False,5.933020974605571,9.6402959353276,2
1.0,0.53,1411.4042195659338,0.0684534177757991,15.37238990827878,1413.9947896103024,False,6.224676523710223,9.066783797909231,2
1.0,0.53,1411.5708862326005,0.0684534177757991,15.37238990827878,1413.9947896103024,False,6.279914542550612,9.983195504740285,2
1.0,0.53,1411.737552899267,0.051084640131193654,15.37238990827878,1413.9933982889477,False,6.415394725528647,9.867315209540953,2
1.0,0.54,1411.0708862326005,0.06852752902720448,17.776986236953764,1426.9577832908824,False,5.719054037109653,8.67424540736304,2
1.0,0.54,1411.237552899267,0.051084640131193654,15.37238990827878,1413.9947469808153,False,5.930796397265638,9.580817470505417,2
1.0,0.54,1411.4042195659338,0.0684534177757991,15.37238990827878,1413.9947896103024,False,6.223467378446121,9.020960182952326,2
1.0,0.54,1411.5708862326005,0.0684534177757991,15.37238990827878,1413.9947896103024,False,6.280737075960431,9.93758597073092,2
1.0,0.54,1411.737552899267,0.051084640131193654,15.37238990827878,1413.9933982889477,False,6.425697119052544,9.835570002268526,2
1.0,0.56,1411.0708862326005,0.06852752902720448,17.776986236953764,1426.9577832908824,False,5.715896146058838,8.604086322602882,2
1.0,0.56,1411.237552899267,0.051084640131193654,15.37238990827878,1413.9947469808153,False,5.926818810156024,9.442215006433761,2
1.0,0.56,1411.4042195659338,0.0684534177757991,15.37238990827878,1413.9947896103024,False,6.221227877330631,8.925070164362142,2
1.0,0.56,1411.5708862326005,0.0684534177757991,15.37238990827878,1413.9947896103024,False,6.282433280346728,9.836658918803135,2
1.0,0.56,1411.737552899267,0.051084640131193654,15.37238990827878,1413.9933982889477,False,6.447195948062011,9.752764089421305,2
1.0,0.58,1411.0708862326005,0.4643330846153682,17.776986236953764,1426.7917121373123,False,1.1962927102070515,8.55548185306018,2
1.0,0.58,1411.237552899267,0.051084640131193654,15.37238990827878,1413.9947469808153,False,5.922666802330233,9.29001273957667,2
1.0,0.58,1411.4042195659338,0.34839724569474106,15.37238990827878,1415.8104945853756,False,0.3722978073174661,8.800944498582302,2
1.0,0.58,1411.5708862326005,0.34839724569474106,15.37238990827878,1415.8195718749582,False,0.509988726684611,9.744639976209776,2
1.0,0.58,1411.737552899267,0.051084640131193654,15.37238990827878,1413.9933982889477,False,6.469077757751595,9.70353114924162,2
1.0,0.6,1411.0708862326005,0.34823139281003496,15.570548398870054,1416.627671811754,False,1.0285380620288669,8.48249779211322,2
1.0,0.6,1411.237552899267,0.34839724569474106,15.37238990827878,1413.3868582667983,False,0.6762360831622758,9.222098139113985,2
1.0,0.6,1411.4042195659338,0.34839724569474106,15.37238990827878,1415.8104945853756,False,0.3784229608993298,8.657062648990454,2
1.0,0.6,1411.5708862326005,0.34839724569474106,15.37238990827878,1415.8195718749582,False,0.5128945122473152,9.773001962619718,2
1.0,0.6,1411.737552899267,0.051084640131193654,15.37238990827878,1413.9933982889477,False,6.49159838230201,9.764393440989057,2
1.0,0.63,1411.0708862326005,0.34823139281003496,15.570548398870054,1416.627671811754,False,1.041710510093902,8.39289409103452,2
1.0,0.63,1411.237552899267,0.34839724569474106,15.37238990827878,1413.3868582667983,False,0.68964059506834,9.13037141172561,2
1.0,0.63,1411.4042195659338,0.34839724569474106,15.37238990827878,1415.8104945853756,False,0.387376800440788,8.434373686728783,2
1.0,0.63,1411.5708862326005,0.34839724569474106,15.37238990827878,1415.8195718749582,False,0.5173820286694998,9.749079707221249,2
1.0,0.63,1411.737552899267,0.051081245126199076,15.37238990827878,1413.9944758581366,False,6.372633330998038,9.749288001605594,2
1.0,0.65,1411.0708862326005,0.4640069599890253,22.66704129868464,1411.3726851375038,False,0.7457697597863842,8.35997365448099,2
1.0,0.65,1411.237552899267,0.34839724569474106,15.37238990827878,1413.3868582667983,False,0.6976898309309107,9.023744889905009,2
1.0,0.65,1411.4042195659338,0.34839724569474106,15.37238990827878,1415.8104945853756,False,0.3941037987547674,8.25974877618237,2
1.0,0.65,1411.5708862326005,0.34839724569474106,15.37238990827878,1415.8195718749582,False,0.5199875374241484,9.541235338627242,2
1.0,0.65,1411.737552899267,0.051081245126199076,15.37238990827878,1413.9944758581366,False,6.397303027997147,9.722950439200032,2
1.0,0.68,1411.0708862326005,0.026797785370126472,1.0000475200713934,1411.0704021969257,True,9.453660537286753,17.59896011238119,0
1.0,0.68,1411.237552899267,0.34839724569474106,15.37238990827878,1413.3868582667983,False,0.7112133663883402,8.817448728093037,2
1.0,0.68,1411.4042195659338,0.026797785370126472,1.0000475200713934,1411.4033578057333,True,10.108205837550004,17.630617703905134,0
1.0,0.68,1411.5708862326005,0.026797785370126472,1.0000475200713934,1411.569835610137,True,10.194119288698927,18.176714267659907,0
1.0,0.68,1411.737552899267,0.3483740917606872,15.37238990827878,1413.3861254926837,False,0.501428863463056,9.591612117924814,2
1.0,0.72,1411.0708862326005,0.026797785370126472,1.0000475200713934,1411.0704021969257,True,10.672736641431928,21.640277348422845,0
1.0,0.72,1411.237552899267,0.026797785370126472,1.0000475200713934,1411.2365848279173,True,10.507515836356424,20.26824255097957,0
1.0,0.72,1411.4042195659338,0.026797785370126472,1.0000475200713934,1411.4033578057333,True,11.336507559931492,21.088454657142652,0
1.0,0.72,1411.5708862326005,0.026797785370126472,1.0000475200713934,1411.569835610137,True,11.389381562654517,21.88563645114301,0
1.0,0.72,1411.737552899267,0.022564881030189665,1.0000475200713934,1411.7357635901824,True,10.483591747182565,16.313232150081728,0
1.0,0.76,1411.0708862326005,0.026797785370126472,1.0000475200713934,1411.0701070235134,True,12.022357730007453,25.62198132557722,0
1.0,0.76,1411.237552899267,0.026797785370126472,1.0000475200713934,1411.2365848279173,True,11.813886927410353,24.732753141654026,0
1.0,0.76,1411.4042195659338,0.026797785370126472,1.0000475200713934,1411.4033578057333,True,12.63579908818534,24.38612728433616,0
1.0,0.76,1411.5708862326005,0.026797785370126472,1.0000475200713934,1411.569540436725,True,12.507112917924042,25.531896955319915,0
1.0,0.76,1411.737552899267,0.027307006944855654,1.0000475200713934,1411.7351327208928,True,10.538693813954918,20.288457971954717,0
1.0,0.81,1411.0708862326005,0.026797785370126472,1.0000475200713934,1411.0701070235134,True,13.73429287897494,30.146991604395666,0
