period,radius,epoch,duration_found,period_found,epoch_found,found,snr,sde,run
1.0,0.5,1411.0708862326005,0.06852297479519515,17.776986236953764,1426.9579344815581,False,5.841333826379531,10.578333577758045,2
1.0,0.5,1411.237552899267,0.06852297479519515,17.776986236953764,1426.9579344815581,False,5.887658419982114,10.75892130915288,2
1.0,0.5,1411.4042195659338,0.06852297479519515,17.776986236953764,1426.9579344815581,False,5.841022494001633,10.451825546146045,2
1.0,0.5,1411.5708862326005,0.06852297479519515,17.776986236953764,1426.9579344815581,False,5.72704502038272,9.849416913798603,2
1.0,0.5,1411.737552899267,0.06852297479519515,17.776986236953764,1426.9579344815581,False,6.1516774481648735,10.772158646049183,2
1.0,0.51,1411.0708862326005,0.10243628685522214,22.66704129868464,1422.0587741904596,False,5.076990462276133,10.571325177617066,2
1.0,0.51,1411.237552899267,0.06852297479519515,17.776986236953764,1426.9579344815581,False,5.887767807176861,10.728767112299032,2
1.0,0.51,1411.4042195659338,0.06852297479519515,17.776986236953764,1426.9579344815581,False,5.839285253404136,10.426914463747782,2
1.0,0.51,1411.5708862326005,0.06852297479519515,17.776986236953764,1426.9579344815581,False,5.722196560520659,9.791296269915904,2
1.0,0.51,1411.737552899267,0.06852297479519515,17.776986236953764,1426.9579344815581,False,6.162830175780689,10.727067679807014,2
1.0,0.53,1411.0708862326005,0.10243628685522214,22.66704129868464,1422.0587741904596,False,5.081709441521254,10.588323147980978,2
1.0,0.53,1411.237552899267,0.06852297479519515,17.776986236953764,1426.9579344815581,False,5.888001598153017,10.675501429034227,2
1.0,0.53,1411.4042195659338,0.06852297479519515,17.776986236953764,1426.9579344815581,False,5.836009953423603,10.340728745710726,2
1.0,0.53,1411.5708862326005,0.06852297479519515,17.776986236953764,1426.9579344815581,False,5.708759879729786,9.675633338506074,2
1.0,0.53,1411.737552899267,0.06852297479519515,17.776986236953764,1426.9579344815581,False,6.186061963701925,10.650737454872093,2
1.0,0.54,1411.0708862326005,0.10243628685522214,22.66704129868464,1422.0587741904596,False,5.084417713648732,10.579979532713521,2
1.0,0.54,1411.237552899267,0.06852297479519515,17.776986236953764,1426.9579344815581,False,5.888135156825564,10.646067252960655,2
