#time,flux,flux_err
1411.0181109285236,1.0010805130004883,0.002461901
1411.0194998476961,1.0040396451950073,0.002465279
1411.0208887667516,1.00100839138031,0.0024613764
1411.022277685925,1.0029668807983398,0.0024618753
1411.0236666050982,1.003308653831482,0.0024623645
1411.02505552427,0.9994316697120667,0.0024607268
1411.0264444433255,0.9990921020507812,0.002462799
1411.027833362498,1.0011870861053467,0.0024625063
1411.0292222816706,0.9978720545768738,0.0024594816
1411.030611200726,1.00314462184906,0.0024643901
1411.0320001198986,1.000407338142395,0.0024671995
1411.0333890390712,1.0021318197250366,0.0024620325
1411.034777958243,0.9979251027107239,0.0024628076
1411.0361668772994,1.0024992227554321,0.0024644614
1411.037555796472,1.001353144645691,0.0024617168
1411.0389447156438,1.0018744468688965,0.0024633266
1411.0403336348163,1.0023386478424072,0.00246458
1411.0417225539895,0.995133638381958,0.0024575775
1411.043111473162,0.9980416893959045,0.0024584394
1411.0445003922175,1.0044673681259155,0.00246264
1411.04588931139,1.0001122951507568,0.0024612416
1411.0472782305626,1.0002964735031128,0.0024597298
1411.0500560689072,0.9972703456878662,0.0024598755
1411.0528339072516,1.0024818181991577,0.0024599014
1411.0542228264235,1.002461552619934,0.0024617517
1411.055611745596,1.0013319253921509,0.0024626702
1411.0570006647692,1.0006506443023682,0.002459441
1411.0583895839418,0.9980946779251099,0.0024623345
1411.0597785031143,1.0053396224975586,0.0024656227
1411.0611674222869,1.0028315782546997,0.002463238
1411.062556341459,1.002180576324463,0.0024615736
1411.0639452606315,0.997448205947876,0.002463335
1411.065334179804,0.9954540133476257,0.0024621708
1411.066723098976,0.9958143830299377,0.0024557665
1411.0681120181478,1.0025324821472168,0.0024636087
1411.0695009373203,0.9990863800048828,0.0024595584
1411.0708898564928,1.0038185119628906,0.0024631526
1411.0722787756647,1.0002803802490234,0.0024605636
1411.0736676948372,1.0002790689468384,0.0024620334
1411.0750566140105,1.0014100074768066,0.002461581
1411.0764455331832,1.0022022724151611,0.0024618816
1411.0778344523558,1.0014140605926514,0.0024628525
1411.0806122907002,0.9995694160461426,0.0024616048
1411.082001209872,1.0015451908111572,0.0024624802
1411.083390129161,1.0015429258346558,0.0024622993
1411.0847790483335,1.0029698610305786,0.0024623417
1411.0861679675054,1.0027014017105103,0.0024626502
1411.0875568866782,1.0006194114685059,0.0024616627
1411.0889458058507,1.0119754076004028,0.0024674654
1411.0903347250226,1.0031005144119263,0.0024632423
1411.0917236443115,1.0021425485610962,0.0024609976
1411.0931125634847,1.0018969774246216,0.0024608793
1411.0945014826573,1.0065395832061768,0.002464276
1411.0958904018291,1.0039116144180298,0.0024636567
1411.097279321118,1.0032742023468018,0.002462483
1411.0986682402906,1.0027976036071777,0.0024610579
1411.1000571594625,0.9957951903343201,0.0024577358
1411.101446078635,1.0054059028625488,0.002465402
1411.1028349979242,1.0000674724578857,0.0024604395
1411.104223917096,1.0024330615997314,0.002462176
1411.1056128362686,0.9993125200271606,0.0024584793
1411.1070017554412,1.0044121742248535,0.0024632183
1411.1083906747294,1.0038938522338867,0.0024619885
1411.109779593902,1.0034483671188354,0.002464679
1411.1111685130752,1.0018396377563477,0.0024653317
1411.1125574323642,1.0038104057312012,0.0024609454
1411.113946351536,1.0018357038497925,0.002461915
1411.1153352707088,1.0024434328079224,0.0024598404
1411.1167241899977,1.0018553733825684,0.0024622648
1411.1181131091696,0.99900221824646,0.0024583095
1411.1195020283421,1.000704288482666,0.0024609414
1411.120890947631,1.000821590423584,0.0024597875
1411.122279866803,1.0038330554962158,0.0024659927
1411.1236687859748,0.9998387694358826,0.0024622132
1411.1250577052638,1.0006903409957886,0.002464142
1411.1264466244363,0.9960840940475464,0.002458107
1411.1278355437253,1.0031516551971436,0.0024597691
1411.1292244628987,1.003214955329895,0.0024641093
1411.1306133820713,1.0037740468978882,0.0024627862
1411.1320023013595,1.0024741888046265,0.0024637883
1411.1333912205314,1.003666639328003,0.0024634807
1411.1347801398204,1.0019832849502563,0.002461088
1411.136169058993,0.9984408020973206,0.0024577277
1411.1375579781648,0.9976335763931274,0.0024579423
1411.1389468974537,1.0034927129745483,0.002466166
1411.1403358166262,0.9990569949150085,0.002459905
1411.1417247359147,1.0025248527526855,0.0024596136
1411.1431136550873,1.0052621364593506,0.0024642113
1411.144502574377,1.00054132938385,0.0024607698
1411.1458914935495,0.9986908435821533,0.0024577982
1411.1472804128377,0.9956825971603394,0.0024565335
1411.1486693320103,1.0009921789169312,0.0024644749
1411.1500582512992,1.002444863319397,0.0024611999
1411.151447170471,0.9976250529289246,0.002458963
1411.15283608976,1.0034103393554688,0.0024640555
1411.1542250089328,1.0015281438827515,0.0024605908
1411.155613928221,1.0017714500427246,0.0024586953
1411.1570028473936,1.0047354698181152,0.002464384
1411.1597806858545,0.9981105923652649,0.0024603626
1411.1611696051427,1.0022063255310059,0.0024631396
1411.162558524316,1.0020734071731567,0.0024614644
1411.1639474436056,0.9978066682815552,0.0024571924
1411.1653363628939,1.0011461973190308,0.0024609363
1411.1667252820666,1.0008938312530518,0.0024597424
1411.1681142013556,1.000562310218811,0.0024602702
1411.1695031205275,1.0048285722732544,0.0024624066
1411.1708920398164,1.0059576034545898,0.0024632912
1411.172280958989,1.0009734630584717,0.0024604178
1411.1736698782772,1.0014783143997192,0.0024611116
1411.1750587975655,0.9999584555625916,0.0024620956
1411.176447716738,0.9986062049865723,0.0024581368
1411.177836636027,1.0053534507751465,0.0024634744
1411.1792255551995,1.0006552934646606,0.002460646
1411.1806144744894,1.0012263059616089,0.0024600253
1411.1820033937784,0.9962159991264343,0.0024580846
1411.1833923129502,1.0014781951904297,0.0024608548
1411.1847812322392,1.0001413822174072,0.0024586974
1411.1861701514117,1.003212809562683,0.002462438
1411.1875590707,1.0049282312393188,0.0024607114
1411.1889479899883,0.999150812625885,0.002458116
1411.1903369091608,1.0009825229644775,0.0024618066
1411.1917258284498,0.9935288429260254,0.0024565307
1411.193114747738,1.0033172369003296,0.0024610837
1411.1945036669108,0.9997124671936035,0.0024595286
1411.1958925861998,1.000584363937378,0.0024591126
1411.1972815054887,1.001237154006958,0.002458485
1411.198670424662,0.9990258812904358,0.0024580033
1411.200059343951,1.0030266046524048,0.0024638209
1411.2014482632392,0.9986202716827393,0.002458535
1411.202837182411,0.9979588985443115,0.002457424
1411.2042261017,1.0020432472229004,0.0024588439
1411.2056150209892,0.998194217681885,0.002457857
1411.207003940161,1.0028105974197388,0.0024605119
1411.20839285945,0.9998953342437744,0.0024570257
1411.209781778739,0.9997052550315857,0.0024587044
1411.2111706979108,1.0013439655303955,0.0024599112
1411.2125596171998,0.9974467158317566,0.0024556383
1411.2139485364894,0.9977544546127319,0.0024571104
1411.215337455662,0.9953333735466003,0.00245812
1411.2167263749502,1.0029429197311401,0.0024616553
1411.2181152942394,1.0028934478759766,0.0024619063
1411.2208931327002,1.0007344484329224,0.0024607829
1411.2222820519892,1.0056790113449097,0.0024619675
1411.2236709712781,0.9977350831031799,0.0024584793
1411.22505989045,1.0028023719787598,0.0024625214
1411.226448809739,0.9969620108604431,0.0024585319
1411.227837729028,1.0019527673721313,0.0024624527
1411.2292266483162,0.9998898506164551,0.0024572816
1411.230615567488,1.0042262077331543,0.0024593256
1411.232004486778,1.0008201599121094,0.0024604644
1411.2333934060675,0.9992631077766418,0.002458383
1411.2347823253558,0.9972240328788757,0.002458412
1411.2361712445284,0.9992928504943848,0.0024591887
1411.2375601638173,1.0016758441925049,0.00246026
1411.2389490831056,1.0008939504623413,0.0024603494
1411.2403380023939,0.9994741082191467,0.0024598325
1411.2417269215664,1.0024473667144775,0.002459152
1411.2431158408554,0.9964122772216797,0.002457736
1411.2445047601436,1.0016379356384277,0.0024605633
1411.2458936794328,1.0021212100982666,0.0024619845
1411.2472825986054,1.0048797130584717,0.0024634835
1411.2486715178943,1.0008271932601929,0.0024575663
1411.250060437184,1.0045396089553833,0.0024641093
1411.251449356473,1.0019291639328003,0.0024610707
1411.2528382756448,1.0059278011322021,0.0024620292
1411.254227194933,1.0005769729614258,0.0024587486
1411.255616114222,1.0024243593215942,0.002462645
1411.257005033511,0.9982348680496216,0.0024610427
1411.258393952683,0.9999246001243591,0.0024587286
1411.259782871972,1.002333641052246,0.002461052
1411.261171791261,1.002097249031067,0.0024622087
1411.2625607105492,0.9993597865104675,0.0024655226
1411.2639496297218,1.0037492513656616,0.0024596215
1411.2653385490114,1.0006815195083618,0.0024576248
1411.2667274683004,1.0001767873764038,0.0024588346
1411.2681163875886,1.0013606548309326,0.0024607289
1411.2695053067612,1.0033341646194458,0.0024621557
1411.2708942260501,1.0009911060333252,0.002462124
1411.2722831453386,1.0089021921157837,0.0024682686
1411.2736720646276,1.0016282796859741,0.0024629426
1411.2750609839165,0.9989248514175415,0.0024594988
1411.2764499030884,1.0000507831573486,0.0024577293
1411.2778388223774,1.006612777709961,0.0024643166
1411.2792277416663,1.000989317893982,0.0024593365
1411.2806166609546,0.9956374168395996,0.0024596795
1411.2820055801265,1.0056051015853882,0.0024621377
1411.2833944994163,1.0020822286605835,0.0024594965
1411.284783418706,1.0016683340072632,0.0024587647
1411.2861723379942,1.0035964250564575,0.0024612304
1411.2889501764557,1.0039740800857544,0.0024605398
1411.291728015033,1.0011917352676392,0.002459696
1411.293116934322,0.9985727667808533,0.0024611193
1411.2945058536102,0.9957382678985596,0.0024566185
1411.295894772782,0.9961996674537659,0.002458371
1411.2972836920712,0.9956398606300354,0.0024563444
1411.2986726113602,1.0012459754943848,0.002458276
1411.3000615306491,0.9997182488441467,0.0024595547
1411.3014504498224,0.9971598386764526,0.002458372
1411.3028393691113,0.9999442100524902,0.0024609747
1411.3042282883996,1.0044450759887695,0.0024628355
1411.3056172076886,1.005226969718933,0.0024598148
1411.3070061269775,0.9981037974357605,0.002458901
1411.3083950461494,0.9989886283874512,0.0024590439
1411.3097839654376,0.9974143505096436,0.002459863
1411.3111728847266,1.0004512071609497,0.002460285
1411.3125618040158,1.0018850564956665,0.002461315
1411.3139507231876,1.0074208974838257,0.0024669273
1411.3153396424766,1.00120210647583,0.0024606995
1411.3167285617662,0.9990127086639404,0.0024573063
1411.3181174810552,1.0007001161575317,0.002459702
1411.3195064002277,1.000193476676941,0.0024613636
1411.3208953195167,1.0019694566726685,0.0024587654
1411.322284238805,0.9936510920524597,0.0024567365
1411.3236731580932,0.9999373555183411,0.0024606637
1411.3250620773824,1.001839280128479,0.0024597798
1411.326450996555,1.0034563541412354,0.0024602758
1411.3278399158432,1.0028610229492188,0.0024595011
1411.3292288351322,1.0014526844024658,0.0024611945
1411.3306177544212,1.0000202655792236,0.0024597025
1411.332006673593,0.9995739459991455,0.0024587314
1411.333395592882,1.0005820989608765,0.0024600842
1411.3361734314608,1.0015568733215332,0.0024587312
1411.3375623506327,1.000830888748169,0.0024593344
1411.3389512699216,0.9975343346595764,0.0024579763
1411.3403401892106,1.0031851530075073,0.0024580348
1411.3417291084988,1.000247597694397,0.0024586201
1411.3431180276714,1.0033420324325562,0.0024630658
1411.3445069469603,0.9989780783653261,0.002456922
1411.3458958662486,0.9980009198188782,0.0024573486
1411.3472847855369,1.0006144046783447,0.0024621652
1411.3486737047094,1.0019114017486572,0.0024606455
1411.3500626239984,1.0007514953613281,0.002460388
1411.3514515432876,1.0011740922927856,0.0024586334
1411.3528404625772,0.9996955990791321,0.0024581712
1411.3542293817497,0.9993377327919006,0.0024567703
1411.355618301038,0.9965996742248535,0.0024575293
1411.357007220327,1.001733422279358,0.002460272
1411.358396139616,1.0019863843917847,0.0024602602
1411.3597850587878,0.9976747632026672,0.002458014
1411.361173978076,0.9969744682312012,0.0024564979
1411.362562897365,1.0002168416976929,0.0024601317
1411.365340735826,1.0064910650253296,0.002462448
1411.366729655115,1.0019673109054565,0.0024607736
1411.3681185744047,0.998282790184021,0.0024593906
1411.3695074935772,1.0018433332443237,0.0024594825
1411.3708964128662,0.9968830943107605,0.0024552639
1411.3722853321551,1.0024702548980713,0.0024595328
1411.373674251327,1.0011041164398193,0.0024618986
1411.3750631706152,1.0047307014465332,0.0024653778
1411.3764520899044,0.9977802038192749,0.0024575547
1411.3778410091934,1.0015438795089722,0.0024625254
1411.3792299283652,1.0015751123428345,0.0024595323
1411.3806188476542,1.0035020112991333,0.0024617617
1411.3820077669432,0.995878279209137,0.0024575305
1411.383396686115,0.999108612537384,0.002458665
1411.384785605404,1.0011193752288818,0.002458913
1411.3861745246936,1.0018196105957031,0.0024596534
1411.3875634438662,0.9959022402763367,0.0024564476
1411.3889523631547,1.0004997253417969,0.0024597126
1411.3903412824436,1.0047893524169922,0.002461041
1411.3917302016162,1.007754921913147,0.0024641987
1411.3931191209044,1.0022778511047363,0.002459033
1411.3945080401934,0.9976062774658203,0.0024594797
1411.395896959366,1.0040627717971802,0.0024609817
1411.3972858786542,0.9950106143951416,0.0024598858
1411.3986747979432,1.0007826089859009,0.0024605892
1411.4000637171157,0.9977334141731264,0.0024595472
1411.401452636404,0.9985744953155518,0.0024578816
1411.4028415556932,0.9985899925231934,0.002455213
1411.4042304748664,1.0018870830535889,0.002459123
1411.4056193941553,1.004483938217163,0.002462257
1411.4070083133272,0.9993388652801514,0.0024594015
1411.4083972326162,0.9950825572013855,0.0024554941
1411.409786151905,1.0038944482803345,0.0024624355
1411.411175071077,1.0021415948867798,0.0024588625
1411.412563990366,1.0005289316177368,0.0024566299
1411.4139529096549,0.9956592321395874,0.0024546003
1411.415341828827,1.001875877380371,0.002460944
1411.4167307481152,0.9965643286705017,0.0024581477
1411.4181196672878,0.9961655139923096,0.002454275
1411.4195085865774,1.0007280111312866,0.0024566315
1411.4208975058664,0.9988878965377808,0.0024578045
1411.422286425039,0.9961057901382446,0.002457732
1411.4236753443279,1.00090754032135,0.002458517
1411.4250642634997,0.9955976009368896,0.002455947
1411.4264531827887,0.9991658926010134,0.0024597198
1411.4278421019612,0.9998888373374939,0.0024583624
1411.4292310212497,0.9970951080322266,0.002457493
1411.4320088597105,0.998590350151062,0.0024575102
1411.4333977789995,0.9964601397514343,0.0024554445
1411.4347866981714,0.9986515045166016,0.002456998
1411.4361756174603,0.9994624257087708,0.0024590262
1411.4375645366335,0.9992260336875916,0.0024596695
1411.4389534559225,0.9989259243011475,0.0024590592
1411.440342375095,1.001295804977417,0.0024586727
1411.4417312943842,0.9962390065193176,0.002455359
1411.443120213556,1.0008792877197266,0.0024586108
1411.4445091328444,1.0004040002822876,0.002459085
1411.4458980521333,0.9986010789871216,0.002460262
1411.4472869713059,1.0014216899871826,0.0024570355
1411.4486758905941,0.9973353743553162,0.002456847
1411.4500648097667,0.9995515942573547,0.002457218
1411.4514537290556,1.0031002759933472,0.0024610918
1411.4528426482275,1.0006471872329712,0.0024598911
1411.4542315675164,1.0022600889205933,0.00245923
1411.45562048669,0.9972578287124634,0.0024570113
1411.4570094058624,1.001041293144226,0.0024610842
1411.4583983251507,0.9976688027381897,0.0024561759
1411.4597872443233,1.0063592195510864,0.0024610807
1411.4611761636122,0.9981719851493835,0.0024556296
1411.462565082784,1.0026423931121826,0.0024604881
1411.463954002073,0.9962092041969299,0.0024585186
1411.4653429212456,0.9994114637374878,0.002457022
1411.4667318405338,1.0001481771469116,0.0024570338
1411.468120759706,0.9993196725845337,0.0024592986
1411.4695096789949,1.0000847578048706,0.0024553302
1411.470898598168,1.0005794763565063,0.0024566285
1411.4722875173406,0.9952818751335146,0.002454093
1411.4736764366296,1.002075433731079,0.0024598415
1411.4750653558021,0.9985498785972595,0.0024570634
1411.4764542750904,1.0030804872512817,0.002459013
1411.477843194263,1.0035783052444458,0.002461277
1411.479232113552,0.9966481328010559,0.0024579
1411.4806210327238,1.004726529121399,0.0024600292
1411.4820099518956,0.9991483092308044,0.0024591405
1411.4833988711848,0.9988429546356201,0.002460196
1411.4847877903574,0.9939797520637512,0.0024547384
1411.4861767095292,0.999945878982544,0.0024602239
1411.4875656288189,0.9982842803001404,0.0024595556
1411.488954547992,1.0021719932556152,0.0024598842
1411.490343467164,0.9927084445953369,0.0024572357
1411.491732386453,1.000035047531128,0.0024584904
1411.4931213056254,0.9979087114334106,0.0024579556
1411.494510224914,1.0015017986297607,0.002459136
1411.4958991440858,1.0000652074813843,0.0024563072
1411.4972880632583,1.0027936697006226,0.0024603284
1411.4986769825473,0.9985619783401489,0.00245679
1411.5000659017192,0.9971290230751038,0.0024562746
1411.5014548208917,0.994667112827301,0.0024551027
1411.5028437400642,1.001479148864746,0.002463741
1411.5042326593525,0.9995079636573792,0.0024575419
1411.5056215785257,0.9973917007446289,0.0024567617
1411.507010497699,0.9982203841209412,0.0024563493
1411.5083994169875,0.9988187551498413,0.0024578816
1411.5097883361593,0.9952935576438904,0.0024575766
1411.5111772553319,0.9978195428848267,0.0024586576
1411.5125661745044,1.0000321865081787,0.0024563766
1411.5153440129652,0.9973189234733582,0.0024550725
1411.5167329321378,0.9936566352844238,0.0024567728
1411.5181218513096,0.9963743090629578,0.0024561079
1411.5195107705986,0.9962612986564636,0.0024564727
1411.5208996897713,0.9928352236747742,0.0024571724
1411.5222886089439,0.9988203644752502,0.0024583328
1411.5236775281164,0.9961906671524048,0.0024548788
1411.525066447289,0.997712254524231,0.0024566178
1411.526455366578,0.9975233674049377,0.0024557929
1411.5278442857498,0.9960534572601318,0.0024592946
1411.5292332049223,0.9971743822097778,0.0024555903
1411.5306221240949,0.9946972131729126,0.0024546394
1411.5320110432667,0.9984221458435059,0.0024580543
1411.533399962556,0.995553195476532,0.0024566604
1411.5347888817284,0.9942921996116638,0.0024553554
1411.5361778009003,0.9955728650093079,0.0024559728
1411.5375667200722,0.9964308142662048,0.0024550066
1411.5389556392454,1.0001695156097412,0.0024591866
1411.5403445584186,0.9975273013114929,0.0024546795
1411.5417334775905,0.9943788647651672,0.0024541037
1411.5431223968794,0.9961336851119995,0.0024536152
1411.544511316052,0.9936522245407104,0.0024543093
1411.5459002352238,0.9942635893821716,0.0024535763
1411.5472891543964,1.0006321668624878,0.002458414
1411.5486780735691,0.9954385161399841,0.0024559926
1411.550066992741,0.9952455759048462,0.0024546157
1411.5514559119129,0.9993782043457033,0.0024557856
1411.5528448310854,0.9937630891799927,0.002454468
1411.554233750258,0.9977381229400635,0.0024577803
1411.5556226694305,0.9941708445549011,0.0024551095
1411.5570115886037,0.9986550807952881,0.0024585843
1411.5584005077762,0.9979204535484314,0.0024559982
1411.559789426948,0.9959330558776855,0.002455094
1411.5611783461202,0.9992547035217285,0.002461243
1411.5625672654091,0.9978799819946289,0.0024590984
1411.5639561845817,0.996406614780426,0.0024579177
1411.5653451037535,0.9939532279968262,0.0024579077
1411.566734022926,0.998852014541626,0.002458251
1411.5681229420986,0.9959568977355957,0.0024570236
1411.5695118612705,0.9947444796562195,0.0024562057
1411.570900780443,1.002730369567871,0.0024604513
1411.5722896994998,0.9926931858062744,0.0024516932
1411.5736786186726,0.9994130730628967,0.0024566224
1411.5750675378445,0.9981845021247864,0.0024597892
1411.576456457017,0.9992581605911255,0.002456687
1411.5778453761895,0.99629145860672,0.0024555142
1411.5792342953614,0.9970493912696838,0.0024567558
1411.580623214534,0.9958577752113342,0.002455632
1411.5820121337065,0.9952340126037598,0.0024578776
1411.5834010528783,0.998397171497345,0.002457957
1411.5847899720509,0.9989719390869141,0.0024568576
1411.5861788912234,0.9952444434165955,0.0024546362
1411.5875678103955,0.9990869760513306,0.0024570017
1411.588956729568,0.9966138601303101,0.0024595626
1411.5903456486249,0.9978295564651489,0.0024573512
1411.5917345677974,0.995979368686676,0.0024554376
1411.5931234869693,1.002123236656189,0.002460633
1411.5945124061418,1.0028009414672852,0.0024607768
1411.5959013253143,0.9960254430770874,0.002458227
1411.5972902444862,0.9979190826416016,0.0024559204
1411.5986791636587,0.9991466999053955,0.0024567698
1411.600068082715,0.9978595972061157,0.0024565842
1411.601457001887,0.9959974884986877,0.0024582664
1411.6028459210588,0.9989362359046936,0.0024584786
1411.6042348402314,0.9981144070625305,0.0024554608
1411.6056237594046,0.9991965293884277,0.0024577049
1411.6070126784607,0.9990729093551636,0.002460506
1411.6084015976332,0.9967249035835266,0.0024559002
1411.6097905168058,0.9979351758956909,0.0024571538
1411.6111794359776,0.9989094138145447,0.0024561496
1411.612568355034,0.9971880316734314,0.0024563253
1411.6139572742065,0.9956186413764954,0.0024550846
1411.6153461933784,0.9972988963127136,0.0024568446
1411.6167351125503,0.9922805428504944,0.0024526133
1411.6181240316064,0.9966897964477539,0.0024549784
1411.619512950779,0.9947828054428101,0.0024555856
1411.6209018699508,1.00045907497406,0.0024559193
1411.622290789007,1.0003587007522583,0.0024575242
1411.6236797081801,0.9982491731643677,0.0024582893
1411.625068627353,1.0013364553451538,0.0024607778
1411.626457546409,0.9998521208763123,0.002456669
1411.6278464655816,1.0032333135604858,0.0024589389
1411.6292353847534,0.9983668327331543,0.0024588152
1411.6306243038089,1.000325322151184,0.0024605596
1411.6320132229814,1.0034152269363403,0.0024605657
1411.633402142154,0.997596800327301,0.002456712
1411.6347910612094,0.9967983365058899,0.002456266
1411.636179980382,0.9950403571128845,0.002456696
1411.637568899438,1.003104329109192,0.0024591277
1411.63895781861,0.9968602061271667,0.002456851
1411.6403467377834,1.0002168416976929,0.0024596616
1411.6417356568402,1.0001633167266846,0.0024599123
1411.643124576012,0.998024582862854,0.0024551111
1411.6445134950675,0.9989525079727173,0.002458227
1411.64590241424,0.9945274591445923,0.002453831
1411.6472913332962,1.000440239906311,0.002457597
1411.648680252468,0.9988834261894226,0.0024573037
1411.6500691716406,1.000458836555481,0.0024595938
1411.651458090697,0.9952666759490967,0.002455637
1411.6528470098688,0.9989892840385437,0.002460254
1411.654235928925,0.9979524612426758,0.0024560145
1411.6556248480974,0.9983227252960205,0.0024603985
1411.6570137671536,0.9995293617248535,0.0024580336
1411.6584026862097,0.9955427050590515,0.0024527858
1411.6597916053822,0.9973804354667664,0.0024554185
1411.6611805244384,0.9975337386131287,0.0024575635
1411.6625694436102,0.9975473880767822,0.0024546245
1411.6639583626666,0.9963798522949219,0.0024565482
1411.665347281839,0.9997473359107971,0.0024587682
1411.6667362008945,0.9951614141464233,0.002456986
1411.6681251200664,0.9936051368713379,0.0024543207
1411.6695140391225,0.9993420243263245,0.0024578853
1411.6709029581787,0.9944533109664917,0.0024558029
1411.6722918773505,0.9950507283210754,0.0024534576
1411.6736807964073,1.0061839818954468,0.0024652465
1411.6750697154641,1.0064080953598022,0.0024617598
1411.676458634636,1.0014859437942505,0.002462084
1411.6778475536921,1.0007951259613037,0.0024599691
1411.6792364727485,0.9969660639762878,0.002456396
1411.6806253919203,0.998990535736084,0.0024585263
1411.6820143109758,0.995776891708374,0.0024556362
1411.683403230032,0.9977574348449707,0.00245806
1411.6847921492044,1.0022627115249634,0.0024578061
1411.6861810682599,1.003098964691162,0.0024608169
1411.687569987316,1.0033262968063354,0.0024578103
1411.6889589064886,0.9998928308486938,0.0024571258
1411.690347825545,1.0011813640594482,0.0024591924
1411.6917367446017,0.9990552067756653,0.0024565922
1411.6931256636578,1.0004559755325317,0.0024581405
1411.6945145828297,0.992999255657196,0.0024517968
1411.6959035018851,0.9976271986961365,0.0024570902
1411.6972924209413,0.9975942969322205,0.002455866
1411.6986813399974,0.9984994530677795,0.0024592022
1411.7000702590528,0.9978488087654114,0.0024572297
1411.7014591782254,0.9979600310325623,0.0024568907
1411.7028480972815,0.9979535341262817,0.0024573084
1411.7042370163372,0.9986690878868103,0.0024597
1411.7056259353933,0.9972001910209656,0.0024565163
1411.70701485445,1.0029826164245605,0.0024609321
1411.7084037735062,0.999625027179718,0.002457855
1411.7097926925617,0.9968922138214111,0.0024555614
1411.7111816117342,0.9982449412345886,0.0024549137
1411.7125705307903,1.0051132440567017,0.0024607633
1411.7139594498458,0.9959264397621155,0.0024540806
1411.715348368902,1.0002154111862183,0.0024569496
1411.716737287958,1.0033890008926392,0.0024591472
1411.7181262070137,0.9982481598854065,0.002457709
1411.7195151260698,0.994586169719696,0.002454669
1411.720904045126,0.9998357892036438,0.0024605216
1411.7222929641814,0.9949945211410522,0.0024555717
1411.7236818832375,1.0023223161697388,0.0024583354
1411.7250708022943,1.0009052753448486,0.002461294
1411.7264597213505,0.9981528520584106,0.0024551265
1411.727848640406,1.001499891281128,0.002459193
1411.729237559462,1.001725435256958,0.0024607514
1411.7306264785184,0.9974560141563416,0.0024582453
1411.7320153975738,0.9990516304969788,0.002458647
1411.73340431663,0.9991507530212402,0.0024563756
1411.734793235686,1.0010980367660522,0.0024566832
1411.7361821547415,0.9988019466400146,0.0024577037
