nuance_found_t0,nuance_found_period,nuance_found,tls_found_t0,tls_found_period,tls_found,delta,found_duration,found_period,found_t0,planet_period,planet_radius,star_amplitude,star_mass,star_period,star_radius,tau,transit_depth,transit_duration,transit_t0
4.480516975068895,3.8118211821182117,True,2.9353908369649644,1.6773877387738774,False,4.270503824748609,0.05540918008478881,3.8118211821182117,4.480516975068895,3.810526315789474,9.85222198460069,0.36357,0.287557,0.33683973,0.309563,3.039566092518944,0.0851351538179227,0.05540918008478881,0.6730546734102777
4.9735645508699236,4.325262526252625,True,2.2786771355782056,1.3405440544054406,False,4.270503824748609,0.057804210540736846,4.325262526252625,4.9735645508699236,4.326315789473685,9.85222198460069,0.36357,0.287557,0.33683973,0.309563,2.9136262466781386,0.0851351538179227,0.057804210540736846,0.6445273162434233
6.092990877899865,4.841974197419741,True,2.9369424621348847,1.6773877387738774,False,4.270503824748609,0.06001569100282553,4.841974197419741,6.092990877899865,4.842105263157896,9.85222198460069,0.36357,0.287557,0.33683973,0.309563,2.80626386509606,0.0851351538179227,0.06001569100282553,1.2508042578251586
3.722195914822805,5.3565056505650555,True,2.6115617012770116,1.3405440544054406,False,4.270503824748609,0.062075200029222774,5.3565056505650555,3.722195914822805,5.357894736842106,9.85222198460069,0.36357,0.287557,0.33683973,0.309563,2.713158635344131,0.0851351538179227,0.062075200029222774,3.7190484155440138
3.752750975858362,5.874307430743074,True,2.9287577375115568,1.6773877387738774,False,4.270503824748609,0.06400642927348581,5.874307430743074,3.752750975858362,5.873684210526316,9.85222198460069,0.36357,0.287557,0.33683973,0.309563,2.631296057469132,0.0851351538179227,0.06400642927348581,3.7526072531859804
1.5805639095124207,6.392109210921092,True,1.5814155254171893,6.389928992899289,True,4.270503824748609,0.06582766200954533,6.392109210921092,1.5805639095124207,6.389473684210527,9.85222198460069,0.36357,0.287557,0.33683973,0.309563,2.558496836414733,0.0851351538179227,0.06582766200954533,1.5828038410733505
7.406858502428805,6.904460446044604,True,2.6085329102050254,1.3405440544054406,False,4.270503824748609,0.06755333796397345,6.904460446044604,7.406858502428805,6.905263157894738,9.85222198460069,0.36357,0.287557,0.33683973,0.309563,2.4931390524302324,0.0851351538179227,0.06755333796397345,0.5022099106440089
2.0986110807061777,7.420082008200819,True,2.606832651817763,1.3405440544054406,False,4.270503824748609,0.06919508373832707,7.420082008200819,2.0986110807061777,7.421052631578948,9.85222198460069,0.36357,0.287557,0.33683973,0.309563,2.433985998729451,0.0851351538179227,0.06919508373832707,2.0964132936132533
3.472199960895523,7.935703570357035,True,1.9288708453865535,1.3405440544054406,False,4.270503824748609,0.07076241543120779,7.935703570357035,3.472199960895523,7.936842105263159,9.85222198460069,0.36357,0.287557,0.33683973,0.309563,2.3800751284943154,0.0851351538179227,0.07076241543120779,3.470955501639169
8.140179967282165,8.455685568556856,True,2.6053500675834176,1.3405440544054406,False,4.270503824748609,0.07226323205840574,8.455685568556856,8.140179967282165,8.452631578947368,9.85222198460069,0.36357,0.287557,0.33683973,0.309563,2.330643955474854,0.0851351538179227,0.07226323205840574,8.146466898033042
1.5414923846518562,0.16867686768676868,False,2.6002511141088016,1.3405440544054406,False,4.270503824748609,0.07370417089926612,0.16867686768676868,1.5414923846518562,8.968421052631578,9.85222198460069,0.36357,0.287557,0.33683973,0.309563,2.285079160990562,0.0851351538179227,0.07370417089926612,4.345249233759603
1.546646316639312,0.16867686768676868,False,2.602008298077914,1.3405440544054406,False,4.270503824748609,0.07509086904734956,0.16867686768676868,1.546646316639312,9.48421052631579,9.85222198460069,0.36357,0.287557,0.33683973,0.309563,2.2428807541673352,0.0851351538179227,0.07509086904734956,1.8572242503920424
1.5452406988245515,0.16867686768676868,False,2.6022797522530325,1.3405440544054406,False,4.270503824748609,0.07642815962816472,0.16867686768676868,1.5452406988245515,10.0,9.85222198460069,0.36357,0.287557,0.33683973,0.309563,2.2036362751555147,0.0851351538179227,0.07642815962816472,5.857875426380331
